fetched_utc,route_id,direction,length_m,travel_s,freeflow_s,delay_s
2026-07-27T05:52:45Z,tasou_markou,ab,544,91,70,0
2026-07-27T05:52:45Z,tasou_markou,ba,492,55,55,0
2026-07-27T05:52:45Z,peiraios,ab,590,122,71,0
2026-07-27T05:52:45Z,peiraios,ba,590,89,64,0
2026-07-27T06:03:16Z,strovolou,ab,5400,876,504,194
2026-07-27T06:03:16Z,strovolou,ba,4712,490,404,0
2026-07-27T06:03:16Z,tseriou,ab,2555,323,225,0
2026-07-27T06:03:16Z,tseriou,ba,3739,510,372,0
2026-07-27T06:03:16Z,prodromou,ab,2418,323,254,0
2026-07-27T06:03:16Z,prodromou,ba,2414,395,299,0
2026-07-27T06:03:16Z,akropoleos,ab,5010,663,463,0
2026-07-27T06:03:16Z,akropoleos,ba,8210,1163,592,438
2026-07-27T06:03:16Z,athalassas,ab,2793,468,282,0
2026-07-27T06:03:16Z,athalassas,ba,4485,931,538,187
2026-07-27T06:03:16Z,lemesou,ab,2014,299,213,0
2026-07-27T06:03:16Z,lemesou,ba,2007,397,196,143
2026-07-27T06:03:16Z,sp_kyprianou,ab,6489,705,585,0
2026-07-27T06:03:16Z,sp_kyprianou,ba,7669,1111,795,89
2026-07-27T06:03:16Z,archangelou,ab,7265,589,523,0
2026-07-27T06:03:16Z,archangelou,ba,6911,833,591,89
2026-07-27T06:03:16Z,konstantinoup,ab,2628,311,291,0
2026-07-27T06:03:16Z,konstantinoup,ba,2629,351,313,0
2026-07-27T06:03:16Z,stavrou,ab,2187,245,208,0
2026-07-27T06:03:16Z,stavrou,ba,2245,243,206,0
2026-07-27T06:03:16Z,makedonitissas,ab,2904,450,408,0
2026-07-27T06:03:16Z,makedonitissas,ba,2705,333,290,0
2026-07-27T06:03:16Z,armenias,ab,1079,159,119,0
2026-07-27T06:03:16Z,armenias,ba,1079,213,132,0
2026-07-27T06:03:16Z,arch_kyprianou,ab,1777,276,214,0
2026-07-27T06:03:16Z,arch_kyprianou,ba,2260,431,310,0
2026-07-27T06:03:16Z,a1_motorway,ab,10597,351,349,0
2026-07-27T06:03:16Z,a1_motorway,ba,14048,582,558,0
2026-07-27T06:03:16Z,makariou_lakat,ab,5849,630,516,0
2026-07-27T06:03:16Z,makariou_lakat,ba,6901,722,583,0
2026-07-27T06:03:16Z,griva_digeni,ab,4212,537,441,0
2026-07-27T06:03:16Z,griva_digeni,ba,6469,1049,837,0
2026-07-27T06:03:16Z,aglantzias,ab,1775,256,177,2
2026-07-27T06:03:16Z,aglantzias,ba,3098,566,372,141
2026-07-27T06:03:16Z,kranidioti,ab,1458,114,105,0
2026-07-27T06:03:16Z,kranidioti,ba,1652,129,117,0
2026-07-27T06:03:16Z,perimetrikos,ab,2510,263,229,0
2026-07-27T06:03:16Z,perimetrikos,ba,2094,173,164,0
2026-07-27T06:03:16Z,hatziiosif,ab,2049,307,195,0
2026-07-27T06:03:16Z,hatziiosif,ba,2045,504,202,236
2026-07-27T06:03:16Z,perikleous,ab,2016,373,275,0
2026-07-27T06:03:16Z,perikleous,ba,2649,361,273,0
2026-07-27T06:03:16Z,avraamidi,ab,1264,204,140,0
2026-07-27T06:03:16Z,avraamidi,ba,1266,191,150,0
2026-07-27T06:03:16Z,athinon,ab,1573,245,204,8
2026-07-27T06:03:16Z,athinon,ba,1040,261,134,0
2026-07-27T06:03:16Z,tasou_markou,ab,544,90,70,0
2026-07-27T06:03:16Z,tasou_markou,ba,492,55,55,0
2026-07-27T06:03:16Z,peiraios,ab,590,118,71,0
2026-07-27T06:03:16Z,peiraios,ba,590,88,64,0
2026-07-27T10:06:28Z,strovolou,ab,5400,610,504,0
2026-07-27T10:06:28Z,strovolou,ba,4712,537,404,0
2026-07-27T10:06:28Z,tseriou,ab,2555,355,225,0
2026-07-27T10:06:28Z,tseriou,ba,3739,504,372,0
2026-07-27T10:06:28Z,prodromou,ab,2418,303,254,0
2026-07-27T10:06:28Z,prodromou,ba,2414,353,299,0
2026-07-27T10:06:28Z,akropoleos,ab,5010,769,463,125
2026-07-27T10:06:28Z,akropoleos,ba,5145,744,479,0
2026-07-27T10:06:28Z,athalassas,ab,2793,494,282,0
2026-07-27T10:06:28Z,athalassas,ba,7097,770,568,0
2026-07-27T10:06:28Z,lemesou,ab,2014,305,213,0
2026-07-27T10:06:28Z,lemesou,ba,2007,295,196,0
2026-07-27T10:06:28Z,sp_kyprianou,ab,6489,730,585,0
2026-07-27T10:06:28Z,sp_kyprianou,ba,6573,808,627,0
2026-07-27T10:06:28Z,archangelou,ab,7265,590,523,0
2026-07-27T10:06:28Z,archangelou,ba,6911,679,591,0
2026-07-27T10:06:28Z,konstantinoup,ab,2628,317,291,0
2026-07-27T10:06:28Z,konstantinoup,ba,2629,332,313,0
2026-07-27T10:06:28Z,stavrou,ab,2187,257,208,0
2026-07-27T10:06:28Z,stavrou,ba,2245,244,206,0
2026-07-27T10:06:28Z,makedonitissas,ab,2904,444,408,0
2026-07-27T10:06:28Z,makedonitissas,ba,2705,313,290,0
2026-07-27T10:06:28Z,armenias,ab,1079,147,119,0
2026-07-27T10:06:28Z,armenias,ba,1079,215,132,0
2026-07-27T10:06:28Z,arch_kyprianou,ab,1777,292,214,0
2026-07-27T10:06:28Z,arch_kyprianou,ba,1726,311,202,0
2026-07-27T10:06:28Z,a1_motorway,ab,10597,351,349,0
2026-07-27T10:06:28Z,a1_motorway,ba,14048,571,558,0
2026-07-27T10:06:28Z,makariou_lakat,ab,5849,624,516,0
2026-07-27T10:06:28Z,makariou_lakat,ba,6901,690,583,0
2026-07-27T10:06:28Z,griva_digeni,ab,4212,556,441,0
2026-07-27T10:06:28Z,griva_digeni,ba,5350,852,681,0
2026-07-27T10:06:28Z,aglantzias,ab,1775,207,177,0
2026-07-27T10:06:28Z,aglantzias,ba,3098,485,372,0
2026-07-27T10:06:28Z,kranidioti,ab,1458,109,105,0
2026-07-27T10:06:28Z,kranidioti,ba,1652,120,117,0
2026-07-27T10:06:28Z,perimetrikos,ab,2510,248,229,0
2026-07-27T10:06:28Z,perimetrikos,ba,2094,178,164,0
2026-07-27T10:06:28Z,hatziiosif,ab,2049,407,195,125
2026-07-27T10:06:28Z,hatziiosif,ba,2045,318,202,0
2026-07-27T10:06:28Z,perikleous,ab,2238,433,232,0
2026-07-27T10:06:28Z,perikleous,ba,2649,354,273,0
2026-07-27T10:06:28Z,avraamidi,ab,1264,190,140,0
2026-07-27T10:06:28Z,avraamidi,ba,1266,206,150,0
2026-07-27T10:06:28Z,athinon,ab,1573,232,204,0
2026-07-27T10:06:28Z,athinon,ba,1040,261,134,0
2026-07-27T10:06:28Z,tasou_markou,ab,544,82,70,0
2026-07-27T10:06:28Z,tasou_markou,ba,492,54,55,0
2026-07-27T10:06:28Z,peiraios,ab,590,107,71,0
2026-07-27T10:06:28Z,peiraios,ba,590,87,64,0
2026-07-27T10:16:57Z,strovolou,ab,5400,612,504,0
2026-07-27T10:16:57Z,strovolou,ba,4712,539,404,0
2026-07-27T10:16:57Z,tseriou,ab,2555,357,225,0
2026-07-27T10:16:57Z,tseriou,ba,3739,505,372,0
2026-07-27T10:16:57Z,prodromou,ab,2418,303,254,0
2026-07-27T10:16:57Z,prodromou,ba,2414,354,299,0
2026-07-27T10:16:57Z,akropoleos,ab,5010,778,463,126
2026-07-27T10:16:57Z,akropoleos,ba,5145,745,479,0
2026-07-27T10:16:57Z,athalassas,ab,2793,496,282,0
2026-07-27T10:16:57Z,athalassas,ba,7097,773,568,0
2026-07-27T10:16:57Z,lemesou,ab,2014,308,213,0
2026-07-27T10:16:57Z,lemesou,ba,2007,295,196,0
2026-07-27T10:16:57Z,sp_kyprianou,ab,6489,736,585,0
2026-07-27T10:16:57Z,sp_kyprianou,ba,6573,810,627,0
2026-07-27T10:16:57Z,archangelou,ab,7265,592,523,0
2026-07-27T10:16:57Z,archangelou,ba,6911,679,591,0
2026-07-27T10:16:57Z,konstantinoup,ab,2628,316,291,0
2026-07-27T10:16:57Z,konstantinoup,ba,2629,333,313,0
2026-07-27T10:16:57Z,stavrou,ab,2187,258,208,0
2026-07-27T10:16:57Z,stavrou,ba,2245,245,206,0
2026-07-27T10:16:57Z,makedonitissas,ab,2904,445,408,0
2026-07-27T10:16:57Z,makedonitissas,ba,2705,314,290,0
2026-07-27T10:16:57Z,armenias,ab,1079,147,119,0
2026-07-27T10:16:57Z,armenias,ba,1079,216,132,0
2026-07-27T10:16:57Z,arch_kyprianou,ab,1777,293,214,0
2026-07-27T10:16:57Z,arch_kyprianou,ba,1726,312,202,0
2026-07-27T10:16:57Z,a1_motorway,ab,10597,351,349,0
2026-07-27T10:16:57Z,a1_motorway,ba,14048,571,558,0
2026-07-27T10:16:57Z,makariou_lakat,ab,5849,627,516,0
2026-07-27T10:16:57Z,makariou_lakat,ba,6901,691,583,0
2026-07-27T10:16:57Z,griva_digeni,ab,4212,558,441,0
2026-07-27T10:16:57Z,griva_digeni,ba,5350,854,681,0
2026-07-27T10:16:57Z,aglantzias,ab,1775,207,177,0
2026-07-27T10:16:57Z,aglantzias,ba,3098,486,372,0
2026-07-27T10:16:57Z,kranidioti,ab,1458,109,105,0
2026-07-27T10:16:57Z,kranidioti,ba,1652,120,117,0
2026-07-27T10:16:57Z,perimetrikos,ab,2510,249,229,0
2026-07-27T10:16:57Z,perimetrikos,ba,2094,179,164,0
2026-07-27T10:16:57Z,hatziiosif,ab,2049,417,195,126
2026-07-27T10:16:57Z,hatziiosif,ba,2045,318,202,0
2026-07-27T10:16:57Z,perikleous,ab,2238,436,232,0
2026-07-27T10:16:57Z,perikleous,ba,2649,355,273,0
2026-07-27T10:16:57Z,avraamidi,ab,1264,189,140,0
2026-07-27T10:16:57Z,avraamidi,ba,1266,206,150,0
2026-07-27T10:16:57Z,athinon,ab,1573,233,204,0
2026-07-27T10:16:57Z,athinon,ba,1040,262,134,0
2026-07-27T10:16:57Z,tasou_markou,ab,544,82,70,0
2026-07-27T10:16:57Z,tasou_markou,ba,492,54,55,0
2026-07-27T10:16:57Z,peiraios,ab,590,107,71,0
2026-07-27T10:16:57Z,peiraios,ba,590,89,64,0
2026-07-27T10:27:25Z,strovolou,ab,5400,613,504,0
2026-07-27T10:27:25Z,strovolou,ba,4712,545,404,0
2026-07-27T10:27:25Z,tseriou,ab,2555,360,225,0
2026-07-27T10:27:25Z,tseriou,ba,3739,507,372,0
2026-07-27T10:27:25Z,prodromou,ab,2418,304,254,0
2026-07-27T10:27:25Z,prodromou,ba,2414,354,299,0
2026-07-27T10:27:25Z,akropoleos,ab,5010,805,463,153
2026-07-27T10:27:25Z,akropoleos,ba,5145,751,479,0
2026-07-27T10:27:25Z,athalassas,ab,2793,500,282,0
2026-07-27T10:27:25Z,athalassas,ba,7097,778,568,0
2026-07-27T10:27:25Z,lemesou,ab,2014,314,213,0
2026-07-27T10:27:25Z,lemesou,ba,2007,297,196,0
2026-07-27T10:27:25Z,sp_kyprianou,ab,6489,743,585,0
2026-07-27T10:27:25Z,sp_kyprianou,ba,6573,811,627,0
2026-07-27T10:27:25Z,archangelou,ab,7265,596,523,0
2026-07-27T10:27:25Z,archangelou,ba,6911,681,591,0
2026-07-27T10:27:25Z,konstantinoup,ab,2628,315,291,0
2026-07-27T10:27:25Z,konstantinoup,ba,2629,333,313,0
2026-07-27T10:27:25Z,stavrou,ab,2187,261,208,0
2026-07-27T10:27:25Z,stavrou,ba,2245,246,206,0
2026-07-27T10:27:25Z,makedonitissas,ab,2904,448,408,0
2026-07-27T10:27:25Z,makedonitissas,ba,2705,316,290,0
2026-07-27T10:27:25Z,armenias,ab,1079,147,119,0
2026-07-27T10:27:25Z,armenias,ba,1079,218,132,0
2026-07-27T10:27:25Z,arch_kyprianou,ab,1777,296,214,0
2026-07-27T10:27:25Z,arch_kyprianou,ba,1726,314,202,0
2026-07-27T10:27:25Z,a1_motorway,ab,10597,351,349,0
2026-07-27T10:27:25Z,a1_motorway,ba,14048,571,558,0
2026-07-27T10:27:25Z,makariou_lakat,ab,5849,629,516,0
2026-07-27T10:27:25Z,makariou_lakat,ba,6901,695,583,0
2026-07-27T10:27:25Z,griva_digeni,ab,4212,562,441,0
2026-07-27T10:27:25Z,griva_digeni,ba,5350,857,681,0
2026-07-27T10:27:25Z,aglantzias,ab,1775,208,177,0
2026-07-27T10:27:25Z,aglantzias,ba,3098,487,372,0
2026-07-27T10:27:25Z,kranidioti,ab,1458,110,105,0
2026-07-27T10:27:25Z,kranidioti,ba,1652,120,117,0
2026-07-27T10:27:25Z,perimetrikos,ab,2510,249,229,0
2026-07-27T10:27:25Z,perimetrikos,ba,2094,179,164,0
2026-07-27T10:27:25Z,hatziiosif,ab,2049,440,195,153
2026-07-27T10:27:25Z,hatziiosif,ba,2045,319,202,0
2026-07-27T10:27:25Z,perikleous,ab,2238,439,232,0
2026-07-27T10:27:25Z,perikleous,ba,2649,356,273,0
2026-07-27T10:27:25Z,avraamidi,ab,1264,190,140,0
2026-07-27T10:27:25Z,avraamidi,ba,1266,207,150,0
2026-07-27T10:27:25Z,athinon,ab,1573,234,204,0
2026-07-27T10:27:25Z,athinon,ba,1040,263,134,0
2026-07-27T10:27:25Z,tasou_markou,ab,544,82,70,0
2026-07-27T10:27:25Z,tasou_markou,ba,492,54,55,0
2026-07-27T10:27:25Z,peiraios,ab,590,107,71,0
2026-07-27T10:27:25Z,peiraios,ba,590,90,64,0
2026-07-27T10:37:55Z,strovolou,ab,5400,614,504,0
2026-07-27T10:37:55Z,strovolou,ba,4712,553,404,0
2026-07-27T10:37:55Z,tseriou,ab,2555,364,225,0
2026-07-27T10:37:55Z,tseriou,ba,3739,509,372,0
2026-07-27T10:37:55Z,prodromou,ab,2418,304,254,0
2026-07-27T10:37:55Z,prodromou,ba,2414,355,299,0
2026-07-27T10:37:55Z,akropoleos,ab,5010,757,463,0
2026-07-27T10:37:55Z,akropoleos,ba,5145,756,479,0
2026-07-27T10:37:55Z,athalassas,ab,2793,503,282,0
2026-07-27T10:37:55Z,athalassas,ba,7097,784,568,0
2026-07-27T10:37:55Z,lemesou,ab,2014,319,213,0
2026-07-27T10:37:55Z,lemesou,ba,2007,298,196,0
2026-07-27T10:37:55Z,sp_kyprianou,ab,6489,812,585,92
2026-07-27T10:37:55Z,sp_kyprianou,ba,6573,819,627,0
2026-07-27T10:37:55Z,archangelou,ab,7265,601,523,0
2026-07-27T10:37:55Z,archangelou,ba,6911,682,591,0
2026-07-27T10:37:55Z,konstantinoup,ab,2628,315,291,0
2026-07-27T10:37:55Z,konstantinoup,ba,2629,333,313,0
2026-07-27T10:37:55Z,stavrou,ab,2187,264,208,0
2026-07-27T10:37:55Z,stavrou,ba,2245,247,206,0
2026-07-27T10:37:55Z,makedonitissas,ab,2904,451,408,0
2026-07-27T10:37:55Z,makedonitissas,ba,2705,317,290,0
2026-07-27T10:37:55Z,armenias,ab,1079,148,119,0
2026-07-27T10:37:55Z,armenias,ba,1079,221,132,0
2026-07-27T10:37:55Z,arch_kyprianou,ab,1777,301,214,0
2026-07-27T10:37:55Z,arch_kyprianou,ba,1726,316,202,0
2026-07-27T10:37:55Z,a1_motorway,ab,10597,351,349,0
2026-07-27T10:37:55Z,a1_motorway,ba,14048,572,558,0
2026-07-27T10:37:55Z,makariou_lakat,ab,5849,633,516,0
2026-07-27T10:37:55Z,makariou_lakat,ba,6901,697,583,0
2026-07-27T10:37:55Z,griva_digeni,ab,4212,624,441,92
2026-07-27T10:37:55Z,griva_digeni,ba,5350,862,681,0
2026-07-27T10:37:55Z,aglantzias,ab,1775,208,177,0
2026-07-27T10:37:55Z,aglantzias,ba,3098,489,372,0
2026-07-27T10:37:55Z,kranidioti,ab,1458,110,105,0
2026-07-27T10:37:55Z,kranidioti,ba,1652,120,117,0
2026-07-27T10:37:55Z,perimetrikos,ab,2510,249,229,0
2026-07-27T10:37:55Z,perimetrikos,ba,2094,180,164,0
2026-07-27T10:37:55Z,hatziiosif,ab,2049,390,195,0
2026-07-27T10:37:55Z,hatziiosif,ba,2045,322,202,0
2026-07-27T10:37:55Z,perikleous,ab,2238,448,232,0
2026-07-27T10:37:55Z,perikleous,ba,2649,358,273,0
2026-07-27T10:37:55Z,avraamidi,ab,1264,191,140,0
2026-07-27T10:37:55Z,avraamidi,ba,1266,209,150,0
2026-07-27T10:37:55Z,athinon,ab,1573,234,204,0
2026-07-27T10:37:55Z,athinon,ba,1040,265,134,0
2026-07-27T10:37:55Z,tasou_markou,ab,544,82,70,0
2026-07-27T10:37:55Z,tasou_markou,ba,492,54,55,0
2026-07-27T10:37:55Z,peiraios,ab,590,109,71,0
2026-07-27T10:37:55Z,peiraios,ba,590,91,64,0
2026-07-27T10:48:22Z,strovolou,ab,5400,617,504,0
2026-07-27T10:48:22Z,strovolou,ba,4712,560,404,0
2026-07-27T10:48:22Z,tseriou,ab,2555,372,225,0
2026-07-27T10:48:22Z,tseriou,ba,3739,511,372,0
2026-07-27T10:48:22Z,prodromou,ab,2418,306,254,0
2026-07-27T10:48:22Z,prodromou,ba,2414,357,299,0
2026-07-27T10:48:22Z,akropoleos,ab,8641,829,615,0
2026-07-27T10:48:22Z,akropoleos,ba,5145,759,479,0
2026-07-27T10:48:22Z,athalassas,ab,2793,511,282,0
2026-07-27T10:48:22Z,athalassas,ba,7097,791,568,0
2026-07-27T10:48:22Z,lemesou,ab,2014,328,213,0
2026-07-27T10:48:22Z,lemesou,ba,2007,299,196,0
2026-07-27T10:48:22Z,sp_kyprianou,ab,6489,767,585,0
2026-07-27T10:48:22Z,sp_kyprianou,ba,6573,822,627,0
2026-07-27T10:48:22Z,archangelou,ab,7265,608,523,0
2026-07-27T10:48:22Z,archangelou,ba,6911,686,591,0
2026-07-27T10:48:22Z,konstantinoup,ab,2628,315,291,0
2026-07-27T10:48:22Z,konstantinoup,ba,2629,334,313,0
2026-07-27T10:48:22Z,stavrou,ab,2187,268,208,0
2026-07-27T10:48:22Z,stavrou,ba,2245,248,206,0
2026-07-27T10:48:22Z,makedonitissas,ab,2904,455,408,0
2026-07-27T10:48:22Z,makedonitissas,ba,2705,319,290,0
2026-07-27T10:48:22Z,armenias,ab,1079,148,119,0
2026-07-27T10:48:22Z,armenias,ba,1079,224,132,0
2026-07-27T10:48:22Z,arch_kyprianou,ab,1777,306,214,0
2026-07-27T10:48:22Z,arch_kyprianou,ba,1726,318,202,0
2026-07-27T10:48:22Z,a1_motorway,ab,10597,351,349,0
2026-07-27T10:48:22Z,a1_motorway,ba,14048,572,558,0
2026-07-27T10:48:22Z,makariou_lakat,ab,5849,637,516,0
2026-07-27T10:48:22Z,makariou_lakat,ba,6901,702,583,0
2026-07-27T10:48:22Z,griva_digeni,ab,4212,573,441,0
2026-07-27T10:48:22Z,griva_digeni,ba,5350,865,681,0
2026-07-27T10:48:22Z,aglantzias,ab,1775,208,177,0
2026-07-27T10:48:22Z,aglantzias,ba,3098,492,372,0
2026-07-27T10:48:22Z,kranidioti,ab,1458,110,105,0
2026-07-27T10:48:22Z,kranidioti,ba,1652,121,117,0
2026-07-27T10:48:22Z,perimetrikos,ab,2510,249,229,0
2026-07-27T10:48:22Z,perimetrikos,ba,2094,180,164,0
2026-07-27T10:48:22Z,hatziiosif,ab,4136,526,332,0
2026-07-27T10:48:22Z,hatziiosif,ba,2045,323,202,0
2026-07-27T10:48:22Z,perikleous,ab,2016,420,275,0
2026-07-27T10:48:22Z,perikleous,ba,2649,361,273,0
2026-07-27T10:48:22Z,avraamidi,ab,1264,191,140,0
2026-07-27T10:48:22Z,avraamidi,ba,1266,213,150,0
2026-07-27T10:48:22Z,athinon,ab,1573,236,204,0
2026-07-27T10:48:22Z,athinon,ba,1040,267,134,0
2026-07-27T10:48:22Z,tasou_markou,ab,544,82,70,0
2026-07-27T10:48:22Z,tasou_markou,ba,492,54,55,0
2026-07-27T10:48:22Z,peiraios,ab,590,109,71,0
2026-07-27T10:48:22Z,peiraios,ba,590,92,64,0
2026-07-27T10:58:49Z,strovolou,ab,5400,620,504,0
2026-07-27T10:58:49Z,strovolou,ba,4712,567,404,0
2026-07-27T10:58:49Z,tseriou,ab,2555,379,225,0
2026-07-27T10:58:49Z,tseriou,ba,3739,513,372,0
2026-07-27T10:58:49Z,prodromou,ab,2418,307,254,0
2026-07-27T10:58:49Z,prodromou,ba,2414,357,299,0
2026-07-27T10:58:49Z,akropoleos,ab,5010,942,463,288
2026-07-27T10:58:49Z,akropoleos,ba,5145,766,479,0
2026-07-27T10:58:49Z,athalassas,ab,2793,518,282,0
2026-07-27T10:58:49Z,athalassas,ba,7097,800,568,0
2026-07-27T10:58:49Z,lemesou,ab,2014,335,213,0
2026-07-27T10:58:49Z,lemesou,ba,2007,303,196,0
2026-07-27T10:58:49Z,sp_kyprianou,ab,6489,778,585,0
2026-07-27T10:58:49Z,sp_kyprianou,ba,6573,827,627,0
2026-07-27T10:58:49Z,archangelou,ab,7265,615,523,0
2026-07-27T10:58:49Z,archangelou,ba,6911,688,591,0
2026-07-27T10:58:49Z,konstantinoup,ab,2628,314,291,0
2026-07-27T10:58:49Z,konstantinoup,ba,2629,335,313,0
2026-07-27T10:58:49Z,stavrou,ab,2187,272,208,0
2026-07-27T10:58:49Z,stavrou,ba,2245,249,206,0
2026-07-27T10:58:49Z,makedonitissas,ab,2904,460,408,0
2026-07-27T10:58:49Z,makedonitissas,ba,2705,321,290,0
2026-07-27T10:58:49Z,armenias,ab,1079,149,119,0
2026-07-27T10:58:49Z,armenias,ba,1079,228,132,0
2026-07-27T10:58:49Z,arch_kyprianou,ab,1777,313,214,0
2026-07-27T10:58:49Z,arch_kyprianou,ba,1726,320,202,0
2026-07-27T10:58:49Z,a1_motorway,ab,10597,351,349,0
2026-07-27T10:58:49Z,a1_motorway,ba,14048,573,558,0
2026-07-27T10:58:49Z,makariou_lakat,ab,5849,641,516,0
2026-07-27T10:58:49Z,makariou_lakat,ba,6901,706,583,0
2026-07-27T10:58:49Z,griva_digeni,ab,4212,578,441,0
2026-07-27T10:58:49Z,griva_digeni,ba,5350,870,681,0
2026-07-27T10:58:49Z,aglantzias,ab,1775,208,177,0
2026-07-27T10:58:49Z,aglantzias,ba,3098,495,372,0
2026-07-27T10:58:49Z,kranidioti,ab,1458,110,105,0
2026-07-27T10:58:49Z,kranidioti,ba,1652,122,117,0
2026-07-27T10:58:49Z,perimetrikos,ab,2510,249,229,0
2026-07-27T10:58:49Z,perimetrikos,ba,2094,182,164,0
2026-07-27T10:58:49Z,hatziiosif,ab,2049,418,195,125
2026-07-27T10:58:49Z,hatziiosif,ba,2045,327,202,0
2026-07-27T10:58:49Z,perikleous,ab,2016,424,275,0
2026-07-27T10:58:49Z,perikleous,ba,2649,362,273,0
2026-07-27T10:58:49Z,avraamidi,ab,1264,192,140,0
2026-07-27T10:58:49Z,avraamidi,ba,1266,216,150,0
2026-07-27T10:58:49Z,athinon,ab,1573,237,204,0
2026-07-27T10:58:49Z,athinon,ba,1040,268,134,0
2026-07-27T10:58:49Z,tasou_markou,ab,544,82,70,0
2026-07-27T10:58:49Z,tasou_markou,ba,492,54,55,0
2026-07-27T10:58:49Z,peiraios,ab,590,109,71,0
2026-07-27T10:58:49Z,peiraios,ba,590,94,64,0
2026-07-27T11:09:18Z,strovolou,ab,5400,606,504,0
2026-07-27T11:09:18Z,strovolou,ba,4712,552,404,0
2026-07-27T11:09:18Z,tseriou,ab,2555,366,225,0
2026-07-27T11:09:18Z,tseriou,ba,3739,505,372,0
2026-07-27T11:09:18Z,prodromou,ab,2418,299,254,0
2026-07-27T11:09:18Z,prodromou,ba,2414,351,299,0
2026-07-27T11:09:18Z,akropoleos,ab,5010,782,463,126
2026-07-27T11:09:18Z,akropoleos,ba,5145,741,479,0
2026-07-27T11:09:18Z,athalassas,ab,2793,501,282,0
2026-07-27T11:09:18Z,athalassas,ba,6269,777,543,0
2026-07-27T11:09:18Z,lemesou,ab,2014,332,213,0
2026-07-27T11:09:18Z,lemesou,ba,2007,290,196,0
2026-07-27T11:09:18Z,sp_kyprianou,ab,6489,767,585,0
2026-07-27T11:09:18Z,sp_kyprianou,ba,6573,802,627,0
2026-07-27T11:09:18Z,archangelou,ab,7265,605,523,0
2026-07-27T11:09:18Z,archangelou,ba,6911,674,591,0
2026-07-27T11:09:18Z,konstantinoup,ab,2628,309,291,0
2026-07-27T11:09:18Z,konstantinoup,ba,2629,329,313,0
2026-07-27T11:09:18Z,stavrou,ab,2187,268,208,0
2026-07-27T11:09:18Z,stavrou,ba,2245,243,206,0
2026-07-27T11:09:18Z,makedonitissas,ab,2904,457,408,0
2026-07-27T11:09:18Z,makedonitissas,ba,2705,318,290,0
2026-07-27T11:09:18Z,armenias,ab,1079,145,119,0
2026-07-27T11:09:18Z,armenias,ba,1079,222,132,0
2026-07-27T11:09:18Z,arch_kyprianou,ab,1777,305,214,0
2026-07-27T11:09:18Z,arch_kyprianou,ba,1726,313,202,0
2026-07-27T11:09:18Z,a1_motorway,ab,10597,351,349,0
2026-07-27T11:09:18Z,a1_motorway,ba,14048,570,558,0
2026-07-27T11:09:18Z,makariou_lakat,ab,5849,625,516,0
2026-07-27T11:09:18Z,makariou_lakat,ba,6901,689,583,0
2026-07-27T11:09:18Z,griva_digeni,ab,4212,568,441,0
2026-07-27T11:09:18Z,griva_digeni,ba,5350,847,681,0
2026-07-27T11:09:18Z,aglantzias,ab,1775,205,177,0
2026-07-27T11:09:18Z,aglantzias,ba,3098,479,372,0
2026-07-27T11:09:18Z,kranidioti,ab,1458,109,105,0
2026-07-27T11:09:18Z,kranidioti,ba,1652,120,117,0
2026-07-27T11:09:18Z,perimetrikos,ab,2510,246,229,0
2026-07-27T11:09:18Z,perimetrikos,ba,2094,178,164,0
2026-07-27T11:09:18Z,hatziiosif,ab,2049,416,195,126
2026-07-27T11:09:18Z,hatziiosif,ba,2045,312,202,0
2026-07-27T11:09:18Z,perikleous,ab,2016,411,275,0
2026-07-27T11:09:18Z,perikleous,ba,2649,350,273,0
2026-07-27T11:09:18Z,avraamidi,ab,1264,186,140,0
2026-07-27T11:09:18Z,avraamidi,ba,1266,210,150,0
2026-07-27T11:09:18Z,athinon,ab,1573,233,204,0
2026-07-27T11:09:18Z,athinon,ba,1040,262,134,0
2026-07-27T11:09:18Z,tasou_markou,ab,544,81,70,0
2026-07-27T11:09:18Z,tasou_markou,ba,492,54,55,0
2026-07-27T11:09:18Z,peiraios,ab,590,108,71,0
2026-07-27T11:09:18Z,peiraios,ba,590,92,64,0
2026-07-27T11:19:46Z,strovolou,ab,5400,608,504,0
2026-07-27T11:19:46Z,strovolou,ba,4712,563,404,0
2026-07-27T11:19:46Z,tseriou,ab,2555,377,225,0
2026-07-27T11:19:46Z,tseriou,ba,3739,509,372,0
2026-07-27T11:19:46Z,prodromou,ab,2418,301,254,0
2026-07-27T11:19:46Z,prodromou,ba,2414,352,299,0
2026-07-27T11:19:46Z,akropoleos,ab,5010,762,463,0
2026-07-27T11:19:46Z,akropoleos,ba,5145,753,479,0
2026-07-27T11:19:46Z,athalassas,ab,2793,508,282,0
2026-07-27T11:19:46Z,athalassas,ba,6269,786,543,0
2026-07-27T11:19:46Z,lemesou,ab,2014,339,213,0
2026-07-27T11:19:46Z,lemesou,ba,2007,293,196,0
2026-07-27T11:19:46Z,sp_kyprianou,ab,6489,775,585,0
2026-07-27T11:19:46Z,sp_kyprianou,ba,6573,807,627,0
2026-07-27T11:19:46Z,archangelou,ab,7265,612,523,0
2026-07-27T11:19:46Z,archangelou,ba,6911,675,591,0
2026-07-27T11:19:46Z,konstantinoup,ab,2628,309,291,0
2026-07-27T11:19:46Z,konstantinoup,ba,2629,330,313,0
2026-07-27T11:19:46Z,stavrou,ab,2187,273,208,0
